LYLTY_CARD_NBR,TOT_SALES,PURCHASE_FREQUENCY,CLUSTER
237245,8.8,1,2
237246,35.0,4,0
237247,41.4,5,0
237248,46.0,5,0
237249,20.6,2,2
237250,61.0,7,1
237251,42.8,5,0
237252,71.1,8,1
237253,24.4,3,0
237254,58.2,7,1
237255,32.7,5,0
237256,45.8,5,0
237257,41.300000000000004,5,0
237258,34.8,4,0
237259,54.6,6,1
237260,32.6,4,0
237261,20.0,2,2
237262,22.6,3,0
237263,60.5,8,1
237264,26.4,3,0
237266,22.2,3,0
237267,32.2,4,0
237268,57.6,6,1
237269,38.4,5,0
237270,51.2,6,1
237271,37.4,4,0
237272,37.4,5,0
237273,49.400000000000006,5,0
237274,68.8,8,1
237275,41.800000000000004,4,0
237276,61.2,7,1
237277,41.8,5,0
237278,46.9,6,0
237279,55.6,6,1
237280,36.400000000000006,4,0
237281,52.6,5,0
237282,59.4,7,1
237283,35.400000000000006,4,0
237284,36.4,4,0
237285,27.8,3,0
237286,21.8,3,2
237287,16.4,2,2
237288,31.8,4,0
237289,40.6,6,0
237290,37.2,4,0
237291,61.2,6,1
237292,43.6,5,0
237293,28.2,4,0
237294,42.0,5,0
237295,30.4,3,0
237297,14.399999999999999,2,2
237298,40.400000000000006,4,0
237299,23.8,3,0
237300,29.0,3,0
237301,35.2,4,0
237302,23.6,3,0
237303,97.0,11,1
237304,33.0,4,0
237305,36.6,3,0
237306,56.2,6,1
237307,21.4,3,2
237308,22.4,3,0
237309,20.200000000000003,2,2
237310,44.4,5,0
237311,31.200000000000003,4,0
237312,33.4,4,0
237313,48.0,5,0
237314,30.8,3,0
237315,20.6,2,2
237316,36.0,4,0
237317,56.9,4,0
237318,16.799999999999997,2,2
237319,46.8,5,0
237320,50.2,6,1
237321,23.8,3,0
237322,75.6,9,1
237323,44.4,5,0
237324,56.4,6,1
237325,55.8,6,1
237326,16.4,2,2
237327,74.6,9,1
237328,48.8,6,0
237329,68.0,7,1
237330,33.0,4,0
237331,47.4,6,0
237332,35.2,4,0
237333,27.4,4,0
237334,42.8,5,0
237335,16.799999999999997,2,2
237336,42.199999999999996,5,0
237337,24.0,3,0
237338,33.4,4,0
237339,20.200000000000003,2,2
237340,39.6,4,0
237341,12.0,2,2
237342,40.6,5,0
237343,49.400000000000006,6,0
237344,61.4,7,1
237345,25.799999999999997,3,0
237346,20.6,2,2
237347,35.8,4,0
237348,55.6,6,1
237349,43.4,5,0
237350,49.0,5,0
237351,57.6,7,1
237352,7.6,1,2
237353,63.0,8,1
237354,19.4,2,2
237355,40.0,5,0
237356,39.6,4,0
237357,62.8,7,1
237358,56.8,6,1
237359,7.4,1,2
237360,51.6,6,1
237361,56.2,7,1
237362,25.8,3,0
237363,34.3,4,0
237364,46.2,5,0
237365,40.2,5,0
237366,57.8,7,1
237367,27.0,3,0
237368,28.6,3,0
237369,96.2,12,1
237370,72.4,8,1
237371,49.0,6,0
237372,41.0,5,0
237373,47.2,5,0
237374,51.2,6,1
237375,19.9,3,2
237376,59.400000000000006,7,1
237377,13.0,1,2
237378,23.0,3,0
237379,35.2,4,0
237380,33.2,4,0
237381,48.4,6,0
237382,45.7,5,0
237383,17.7,3,2
237384,65.2,7,1
238000,30.6,4,0
238001,39.0,6,0
238002,28.6,3,0
238003,76.0,8,1
238004,50.4,4,0
238006,32.4,3,0
238007,66.2,8,1
238008,35.6,4,0
238009,22.4,3,0
238010,38.6,5,0
238011,44.0,5,0
238012,54.4,6,1
238013,16.200000000000003,2,2
238014,18.25,3,2
238015,41.4,5,0
238016,28.2,3,0
238017,15.0,2,2
238018,20.0,2,2
238019,24.6,3,0
238020,41.0,5,0
238021,43.0,5,0
238022,15.0,2,2
238023,38.0,5,0
238024,34.8,4,0
238025,17.799999999999997,2,2
238026,44.8,5,0
238027,25.4,3,0
238028,25.0,3,0
238029,26.4,3,0
238030,18.0,2,2
238031,26.8,3,0
238032,31.799999999999997,4,0
238033,30.2,3,0
238034,15.2,2,2
238035,33.6,3,0
238036,19.2,2,2
238037,33.800000000000004,4,0
238038,16.0,2,2
238039,54.8,7,1
238040,33.3,4,0
238041,38.2,5,0
238042,18.6,2,2
238043,45.8,5,0
238044,32.8,4,0
238045,24.8,3,0
238046,46.1,6,0
238047,92.0,9,1
238048,36.6,5,0
238049,16.0,2,2
238050,28.400000000000002,3,0
238051,29.0,4,0
238052,66.4,8,1
238053,47.800000000000004,5,0
238054,41.0,4,0
238055,40.1,5,0
238056,30.0,4,0
238057,51.4,6,1
238058,51.2,7,1
238059,55.4,6,1
238060,46.6,5,0
238061,37.6,5,0
238062,18.4,2,2
238063,39.0,4,0
238064,29.5,4,0
238065,26.299999999999997,3,0
238066,38.0,4,0
238067,26.200000000000003,3,0
238068,26.0,3,0
238069,20.6,3,2
238070,18.200000000000003,2,2
238071,29.6,3,0
238072,25.0,3,0
238073,17.6,2,2
238074,18.4,2,2
238075,27.400000000000002,3,0
238076,13.3,2,2
238077,17.799999999999997,2,2
238079,67.7,8,1
238080,24.0,3,0
238081,43.0,5,0
238082,29.799999999999997,3,0
238083,57.0,5,0
238084,50.1,7,1
238085,34.8,4,0
238086,22.8,3,0
238087,24.4,3,0
238088,30.2,3,0
238089,27.2,3,0
238090,25.0,3,0
238091,25.6,3,0
238092,71.2,9,1
238093,95.4,9,1
238094,59.5,7,1
238095,18.8,2,2
238096,52.0,6,1
238097,8.8,1,2
238098,13.0,1,2
238099,8.4,1,2
238100,56.2,6,1
238101,40.6,5,0
238102,46.2,5,0
238103,8.8,1,2
238104,34.2,4,0
238105,46.0,5,0
238106,29.200000000000003,4,0
238107,49.8,6,1
238108,79.4,9,1
238109,51.400000000000006,6,1
238110,8.4,1,2
238111,60.2,6,1
238113,24.4,3,0
238114,77.7,9,1
238115,28.0,3,0
238116,20.6,2,2
238117,32.0,4,0
238118,7.4,1,2
238119,7.6,1,2
238120,80.2,9,1
238121,27.5,3,0
238122,38.8,5,0
238123,15.0,2,2
238124,4.4,1,2
238125,67.0,8,1
238126,18.8,2,2
238127,74.2,9,1
238128,54.0,6,1
238129,29.200000000000003,3,0
238131,14.8,2,2
238132,58.599999999999994,7,1
238133,54.2,6,1
238134,37.0,4,0
238135,25.8,3,0
238136,21.8,3,2
238137,26.5,4,0
238138,28.8,3,0
238139,14.4,2,2
238140,22.200000000000003,2,2
238141,28.8,3,0
238142,58.8,6,1
238143,21.6,3,2
238144,46.8,5,0
238145,52.2,6,1
238146,27.6,3,0
238147,65.2,7,1
238148,16.799999999999997,2,2
238149,27.4,3,0
238150,31.1,4,0
238151,71.4,8,1
238152,40.2,4,0
238153,39.8,4,0
238154,9.2,1,2
238155,14.8,2,2
238156,49.0,6,0
238157,34.8,4,0
238158,37.0,4,0
238159,7.6,1,2
238160,35.2,4,0
238161,54.599999999999994,6,1
238162,35.2,4,0
238163,13.4,2,2
238164,36.6,3,0
238165,17.6,2,2
238166,17.4,2,2
238167,22.2,3,0
238168,33.0,4,0
238169,49.6,5,0
238170,31.0,4,0
238171,33.2,4,0
238172,18.200000000000003,2,2
238173,14.2,2,2
238174,10.2,1,2
238175,16.799999999999997,2,2
238176,28.799999999999997,3,0
238177,20.200000000000003,2,2
238178,16.4,2,2
238179,17.0,2,2
238180,34.4,4,0
238181,26.6,3,0
238182,24.200000000000003,3,0
238183,78.4,9,1
238184,19.8,3,2
238185,26.4,3,0
238186,22.4,3,0
238187,42.2,4,0
238188,47.6,6,0
238189,11.4,1,2
238190,45.400000000000006,5,0
238191,27.4,3,0
238192,15.2,2,2
238193,16.4,2,2
238194,42.0,5,0
238195,37.800000000000004,4,0
238196,63.2,7,1
238197,57.5,7,1
238198,24.6,3,0
238199,17.4,2,2
238200,23.8,3,0
238201,48.2,5,0
238202,24.4,3,0
238203,32.8,4,0
238204,51.0,6,1
238205,47.2,6,0
238206,44.6,5,0
238207,22.2,3,0
238208,33.0,4,0
238209,34.0,4,0
238210,44.4,5,0
238211,7.6,1,2
238212,43.4,5,0
238213,24.0,3,0
238214,31.200000000000003,4,0
238215,72.8,9,1
238216,46.8,5,0
238217,37.6,4,0
238218,20.5,3,2
238219,45.6,6,0
238220,55.8,6,1
238221,23.6,3,0
238222,30.0,4,0
238223,41.900000000000006,5,0
238224,38.6,5,0
238225,24.6,3,0
238226,21.45,4,0
238227,56.800000000000004,6,1
238228,30.6,4,0
238229,16.6,2,2
238230,37.4,4,0
238231,29.2,3,0
238232,25.2,3,0
238233,34.8,4,0
238234,16.4,2,2
238235,18.4,2,2
238236,63.2,7,1
238237,57.8,6,1
238238,52.4,6,1
238239,49.2,4,0
238240,18.4,2,2
238241,29.2,4,0
238242,55.4,6,1
238243,11.2,2,2
238244,38.2,4,0
238245,29.2,3,0
238246,16.799999999999997,2,2
238247,40.2,4,0
238248,7.4,1,2
238249,29.0,3,0
238250,83.8,8,1
238251,39.4,5,0
238252,21.6,2,2
238253,23.2,3,0
238254,37.8,5,0
238255,24.4,3,0
238256,81.0,10,1
238257,26.8,3,0
238258,45.5,5,0
238259,59.4,7,1
238260,27.799999999999997,3,0
238261,51.8,6,1
238262,49.6,6,1
238263,29.7,4,0
238264,35.4,4,0
238265,34.2,4,0
238266,43.1,5,0
238267,28.4,3,0
238268,10.2,1,2
238269,31.0,4,0
238270,40.4,5,0
238271,43.400000000000006,5,0
238272,32.0,4,0
238273,35.8,4,0
238274,29.6,4,0
238275,42.199999999999996,5,0
238276,51.0,6,1
238277,53.6,6,1
238278,60.6,7,1
238279,27.6,3,0
238280,59.0,7,1
238281,44.8,5,0
238282,26.6,3,0
238283,35.8,4,0
238284,59.0,7,1
238285,28.0,3,0
238286,40.6,5,0
238287,41.8,5,0
238288,91.0,9,1
238289,19.0,2,2
238290,17.6,2,2
238291,20.6,2,2
238292,30.4,3,0
238293,33.6,4,0
238294,9.2,1,2
238295,42.2,4,0
238296,7.4,1,2
238297,47.8,6,0
238298,31.200000000000003,4,0
238299,9.2,1,2
238300,29.700000000000003,4,0
238301,37.2,4,0
238302,40.8,5,0
238303,37.6,5,0
238304,55.6,5,0
238305,21.8,3,2
238306,29.200000000000003,3,0
238307,30.599999999999998,4,0
238308,32.8,4,0
238309,42.2,5,0
238310,30.200000000000003,3,0
238311,44.8,6,0
238312,22.2,2,2
238313,32.8,4,0
238314,25.6,3,0
238315,43.8,4,0
238316,36.2,4,0
238317,62.1,7,1
238318,82.6,9,1
238319,44.8,5,0
238320,27.0,3,0
238321,25.6,3,0
238322,11.8,1,2
238323,30.6,3,0
238324,19.5,3,2
238325,9.2,1,2
238326,41.400000000000006,5,0
238327,26.0,3,0
238328,39.2,5,0
238329,20.0,2,2
238330,7.6,1,2
238331,31.6,3,0
238332,20.6,2,2
238333,29.799999999999997,3,0
238334,75.2,9,1
238335,18.200000000000003,2,2
238336,78.39999999999999,9,1
238337,70.9,7,1
238338,6.6,1,2
238339,17.799999999999997,2,2
238340,24.2,3,0
238341,36.2,4,0
238342,28.0,3,0
238343,32.0,3,0
238344,45.4,5,0
238345,58.8,7,1
238346,22.1,3,0
238347,27.200000000000003,3,0
238348,41.800000000000004,5,0
238349,42.900000000000006,5,0
238350,15.0,2,2
238351,54.2,6,1
238352,47.2,5,0
238353,41.5,5,0
238354,47.0,6,0
238355,27.4,3,0
238356,14.600000000000001,2,2
238357,52.4,7,1
238359,19.4,2,2
238360,63.4,7,1
238361,57.2,6,1
238362,32.6,4,0
238363,10.8,1,2
238364,58.800000000000004,7,1
238365,62.2,7,1
238366,29.6,4,0
238367,60.0,7,1
238368,20.6,2,2
238369,80.39999999999999,9,1
238370,26.6,3,0
238371,20.299999999999997,3,2
238372,39.8,5,0
238373,23.8,3,0
238374,66.4,7,1
238375,56.4,7,1
238376,33.8,4,0
238377,54.800000000000004,6,1
238378,42.6,4,0
238379,54.400000000000006,6,1
238380,56.6,6,1
238381,50.4,6,1
238382,40.8,5,0
238383,10.399999999999999,2,2
238384,35.8,4,0
238385,24.4,3,0
238386,43.6,5,0
238387,48.2,6,0
238388,44.2,5,0
238389,30.0,3,0
238390,69.4,8,1
239000,11.4,1,2
239001,8.8,1,2
239002,5.1,1,2
239004,14.8,2,2
239005,4.2,1,2
239006,7.6,1,2
239007,9.2,1,2
239010,9.2,1,2
239011,6.6,1,2
239012,18.0,2,2
239013,3.8,1,2
239014,7.2,1,2
239016,8.6,1,2
239017,19.0,2,2
239021,7.6,1,2
239022,7.8,1,2
239023,10.2,1,2
239025,21.3,3,2
239026,18.6,2,2
239029,28.1,4,0
239030,4.3,1,2
239031,13.0,2,2
239032,36.9,5,0
239033,16.0,2,2
239035,8.8,1,2
239036,15.0,2,2
239037,7.6,1,2
239038,15.9,2,2
239039,11.600000000000001,2,2
239040,18.8,2,2
239042,6.6,1,2
239043,27.0,3,0
239044,9.2,1,2
239048,10.8,1,2
239049,15.0,2,2
239050,31.0,3,0
239052,17.6,2,2
239053,17.0,2,2
239055,7.4,1,2
239056,18.0,2,2
239059,3.7,1,2
239060,7.6,1,2
239061,3.3,1,2
239062,26.0,3,0
239063,18.0,2,2
239065,17.0,2,2
239066,7.6,1,2
239067,26.6,3,0
239068,11.4,1,2
239071,15.0,2,2
239073,20.200000000000003,3,2
239074,20.3,3,2
239075,8.8,1,2
239076,17.6,2,2
239077,30.9,4,0
239078,33.1,4,0
239079,7.4,1,2
239080,13.5,2,2
239081,21.4,2,2
239082,6.6,1,2
239083,34.2,4,0
239084,11.4,1,2
239085,6.6,1,2
239086,7.4,1,2
239087,30.8,3,0
239089,9.2,1,2
239090,6.6,1,2
239091,16.4,2,2
239092,9.899999999999999,2,2
239093,7.6,1,2
239094,13.0,1,2
239095,11.4,1,2
239098,7.6,1,2
239099,24.2,3,0
239101,16.799999999999997,2,2
239105,18.6,2,2
239106,9.2,1,2
239107,7.4,1,2
239108,21.0,2,2
239109,17.6,2,2
239110,22.6,3,0
239112,3.7,1,2
239113,18.0,2,2
239114,18.0,2,2
239116,8.8,1,2
239117,8.8,1,2
239119,18.0,2,2
239120,7.8,1,2
239121,23.0,2,2
239122,18.8,2,2
239123,20.4,2,2
239124,10.8,1,2
239125,28.6,3,0
239127,20.0,2,2
239128,16.200000000000003,2,2
239129,5.1,1,2
239130,8.8,1,2
239131,27.6,3,0
239133,23.2,3,0
239134,18.0,2,2
239135,9.2,1,2
239136,11.4,1,2
239137,8.8,1,2
239138,15.8,2,2
239139,10.2,1,2
239141,17.1,2,2
239142,29.200000000000003,3,0
239144,28.4,3,0
239145,10.8,1,2
239146,8.8,1,2
239147,16.4,2,2
239148,3.3,1,2
239149,20.1,3,2
239151,8.8,1,2
239152,7.6,1,2
239154,27.4,3,0
239156,11.4,1,2
239159,7.4,1,2
239160,8.8,1,2
239162,17.2,2,2
239163,15.100000000000001,2,2
239164,8.8,1,2
239165,24.6,3,0
239169,11.8,1,2
239170,18.4,2,2
239172,40.400000000000006,4,0
239173,20.5,3,2
239174,20.4,2,2
239175,15.0,2,2
239178,25.0,3,0
239179,16.799999999999997,2,2
239180,3.8,1,2
239181,7.4,1,2
239182,24.0,3,0
239183,7.6,2,2
239188,7.6,1,2
239189,18.4,2,2
239190,18.6,2,2
239191,32.2,3,0
239193,3.8,1,2
239194,32.4,4,0
239195,14.8,2,2
239196,12.8,2,2
239198,22.3,3,0
239199,7.4,1,2
239201,15.0,2,2
239202,15.6,2,2
239203,7.8,1,2
239205,15.0,2,2
239206,7.6,1,2
239207,14.2,2,2
239209,7.4,1,2
239210,10.2,1,2
239211,9.2,1,2
239213,29.799999999999997,3,0
239214,8.6,1,2
239215,6.6,1,2
239217,13.0,1,2
239218,38.4,4,0
239220,20.200000000000003,2,2
239222,8.8,1,2
239223,12.0,2,2
239224,7.8,1,2
239225,6.6,1,2
239226,8.4,1,2
239229,12.7,2,2
239230,16.6,2,2
239232,26.4,3,0
239233,9.2,1,2
239235,9.2,1,2
239236,19.5,3,2
239237,7.4,1,2
239238,17.6,2,2
239239,6.6,1,2
239240,10.3,2,2
239241,8.8,1,2
239242,17.6,2,2
239243,13.0,2,2
239244,13.0,1,2
239245,21.6,2,2
239246,7.6,1,2
239250,28.2,3,0
239251,14.2,2,2
239252,4.6,1,2
239253,7.4,1,2
239254,22.200000000000003,2,2
239255,11.4,1,2
239256,16.799999999999997,2,2
239258,8.4,1,2
239259,16.2,2,2
239260,4.6,1,2
239262,13.100000000000001,2,2
239264,46.4,6,0
239267,11.8,2,2
239268,15.0,2,2
239269,19.0,2,2
239270,19.6,2,2
239271,18.4,2,2
239272,7.6,1,2
239273,8.899999999999999,2,2
239274,15.4,2,2
239275,32.2,4,0
239276,9.2,1,2
239277,8.4,1,2
239279,10.2,1,2
239280,7.6,1,2
239281,31.200000000000003,3,0
239284,18.200000000000003,2,2
239285,34.2,4,0
239286,15.0,2,2
239287,14.4,2,2
239288,29.0,3,0
239289,16.0,2,2
239290,16.4,2,2
239291,29.599999999999998,3,0
239292,35.8,4,0
239293,5.4,1,2
239294,7.4,1,2
239296,10.2,1,2
239297,13.5,2,2
239298,10.8,1,2
239300,8.8,1,2
239303,5.4,1,2
239304,17.75,3,2
239305,29.2,3,0
239306,8.8,1,2
239307,9.2,1,2
239309,12.8,2,2
239312,11.4,1,2
239313,16.0,2,2
239319,35.0,4,0
239320,8.8,1,2
239321,7.8,1,2
239322,18.0,2,2
239324,24.4,3,0
239327,8.8,1,2
239330,20.0,2,2
239331,8.8,1,2
239333,7.4,1,2
239334,8.8,1,2
239335,28.3,3,0
239339,18.200000000000003,2,2
239340,20.4,3,2
239341,15.2,2,2
239342,24.0,3,0
239343,14.8,2,2
239344,6.6,1,2
239345,20.400000000000002,3,2
239346,13.9,2,2
239347,19.4,2,2
239349,10.2,2,2
239350,11.4,1,2
239351,20.200000000000003,2,2
239352,11.2,2,2
239353,11.4,1,2
239354,37.0,4,0
239355,7.4,1,2
239356,27.8,3,0
239357,24.4,2,2
239358,10.2,1,2
239359,10.8,1,2
239360,18.4,2,2
239362,18.4,2,2
239363,9.2,1,2
239365,8.8,1,2
239367,17.799999999999997,2,2
239369,21.6,2,2
239370,9.2,1,2
239371,11.4,1,2
239372,11.8,1,2
239373,6.6,1,2
239374,8.4,1,2
240000,8.4,1,2
240003,15.799999999999999,2,2
240004,18.0,2,2
240005,24.0,3,0
240006,21.6,2,2
240007,11.4,1,2
240008,24.6,3,0
240009,8.8,1,2
240010,10.8,1,2
240011,11.4,1,2
240012,14.8,2,2
240013,11.4,1,2
240014,15.3,2,2
240015,8.4,1,2
240019,19.4,2,2
240021,17.200000000000003,2,2
240022,7.4,1,2
240023,9.2,1,2
240026,25.0,3,0
240028,34.6,4,0
240029,16.6,2,2
240030,15.0,2,2
240032,8.4,1,2
240033,16.0,2,2
240034,20.4,2,2
240036,11.4,1,2
240037,37.6,4,0
240040,14.2,2,2
240041,22.9,3,0
240042,19.2,2,2
240043,8.8,1,2
240044,17.799999999999997,2,2
240045,17.6,2,2
240047,19.8,2,2
240048,10.8,1,2
240049,41.2,5,0
240050,49.4,6,0
240052,16.799999999999997,2,2
240053,16.200000000000003,2,2
240054,24.8,3,0
240055,14.0,2,2
240056,7.4,1,2
240057,19.8,2,2
240058,8.8,1,2
240059,40.0,4,0
240060,20.6,2,2
240061,7.6,1,2
240062,6.5,1,2
240063,9.2,1,2
240064,9.2,1,2
240065,10.8,1,2
240066,17.4,2,2
240067,8.8,1,2
240070,19.6,2,2
240071,9.2,1,2
240072,19.4,2,2
240073,9.2,1,2
240074,11.4,1,2
240075,18.8,2,2
240076,7.8,1,2
240077,7.4,1,2
240078,8.8,1,2
240079,28.6,4,0
240080,19.200000000000003,2,2
240081,7.2,1,2
240082,16.799999999999997,2,2
240083,20.6,2,2
240084,16.6,2,2
240087,11.2,2,2
240088,3.8,1,2
240090,18.1,3,2
240091,17.4,2,2
240093,16.0,2,2
240094,7.2,1,2
240095,23.8,3,0
240096,68.2,6,1
240097,10.8,1,2
240098,24.4,3,0
240101,24.2,3,0
240102,19.4,3,2
240103,10.2,1,2
240104,3.6,1,2
240105,9.2,1,2
240106,9.2,1,2
240107,24.6,3,0
240109,7.4,1,2
240110,7.2,1,2
240111,38.2,5,0
240114,9.2,1,2
240115,17.799999999999997,2,2
240118,17.0,2,2
240119,3.3,1,2
240120,34.0,4,0
240121,9.2,1,2
240122,28.4,3,0
240124,16.4,2,2
240126,8.4,1,2
240130,11.4,1,2
240131,7.8,1,2
240132,7.2,1,2
240133,9.2,1,2
240134,16.799999999999997,2,2
240135,7.8,1,2
240137,8.4,1,2
240138,18.8,2,2
240139,10.8,1,2
240140,8.4,1,2
240141,8.6,1,2
240142,8.8,1,2
240144,7.4,1,2
240145,8.8,1,2
240146,21.0,2,2
240147,15.0,2,2
240148,18.8,2,2
240149,23.6,3,0
240150,11.4,1,2
240151,15.799999999999999,2,2
240152,14.2,2,2
240154,7.8,1,2
240156,17.200000000000003,2,2
240158,36.400000000000006,4,0
240159,7.4,1,2
240160,8.8,1,2
240163,7.4,1,2
240164,17.200000000000003,2,2
240166,7.4,1,2
240167,22.200000000000003,2,2
240168,15.600000000000001,2,2
240169,23.400000000000002,3,0
240173,30.799999999999997,3,0
240174,11.8,1,2
240175,9.2,1,2
240177,9.2,1,2
240178,18.200000000000003,2,2
240179,14.5,2,2
240180,29.8,3,0
240181,5.7,1,2
240182,15.4,2,2
240183,7.4,1,2
240184,18.0,2,2
240185,30.8,4,0
240186,7.4,1,2
240187,24.2,3,0
240188,7.4,1,2
240189,11.4,1,2
240191,16.6,2,2
240192,31.9,4,0
240193,18.8,2,2
240194,9.2,1,2
240195,15.0,2,2
240196,11.4,1,2
240197,8.8,1,2
240198,26.0,3,0
240199,7.8,1,2
240200,28.8,3,0
240202,10.8,1,2
240204,20.6,2,2
240205,13.0,2,2
240206,40.8,4,0
240207,15.799999999999999,2,2
240208,20.0,2,2
240210,11.4,1,2
240211,15.0,2,2
240212,27.400000000000002,3,0
240213,10.7,2,2
240215,17.4,2,2
240216,9.2,1,2
240217,14.8,2,2
240218,10.8,1,2
240220,11.4,1,2
240221,25.8,3,0
240223,20.0,2,2
240224,21.5,3,2
240225,18.0,2,2
240226,11.4,1,2
240228,15.0,2,2
240229,18.200000000000003,2,2
240231,21.8,2,2
240232,15.0,2,2
240234,16.200000000000003,2,2
240235,4.4,1,2
240236,9.2,1,2
240237,17.6,2,2
240238,7.2,1,2
240239,7.4,1,2
240242,37.400000000000006,4,0
240243,8.8,1,2
240244,7.4,1,2
240246,14.899999999999999,2,2
240247,14.700000000000001,2,2
240248,10.8,1,2
240249,7.8,1,2
240250,24.2,3,0
240251,11.4,1,2
240252,7.6,1,2
240253,3.6,1,2
240255,39.0,5,0
240256,7.8,1,2
240257,7.6,1,2
240259,9.2,1,2
240260,10.2,1,2
240261,7.4,1,2
240262,13.8,2,2
240263,7.6,1,2
240264,25.4,3,0
240266,29.2,4,0
240268,41.9,5,0
240269,25.8,3,0
240271,24.4,2,2
240273,7.6,1,2
240274,26.4,3,0
240277,17.200000000000003,2,2
240278,7.8,1,2
240280,7.4,1,2
240281,13.0,2,2
240282,21.3,3,2
240283,11.4,1,2
240284,8.8,1,2
240285,35.8,4,0
240286,21.6,2,2
240287,8.8,1,2
240288,9.2,1,2
240289,18.200000000000003,2,2
240290,26.799999999999997,3,0
240291,6.6,1,2
240293,19.0,2,2
240294,10.2,1,2
240295,16.0,2,2
240296,7.8,1,2
240297,6.6,1,2
240298,19.4,3,2
240299,17.4,2,2
240301,25.599999999999998,3,0
240302,18.4,2,2
240303,9.2,1,2
240304,3.9,1,2
240306,26.4,3,0
240308,7.6,1,2
240310,13.2,1,2
240311,14.700000000000001,2,2
240313,10.8,1,2
240314,8.4,1,2
240316,30.4,4,0
240317,39.6,4,0
240318,11.4,1,2
240319,9.2,1,2
240320,39.6,4,0
240321,8.6,1,2
240323,16.5,3,2
240324,10.8,1,2
240325,18.4,2,2
240326,6.6,1,2
240327,14.6,2,2
240328,29.799999999999997,4,0
240329,8.8,1,2
240330,28.0,3,0
240331,37.2,4,0
240332,28.0,3,0
240334,7.6,1,2
240336,18.0,2,2
240337,27.8,3,0
240339,24.900000000000002,3,0
240340,9.2,1,2
240341,8.8,1,2
240342,20.4,3,2
240345,15.4,2,2
240346,16.799999999999997,2,2
240347,6.6,1,2
240348,9.2,1,2
240349,9.2,1,2
240350,20.2,3,2
240351,8.8,1,2
240352,10.8,1,2
240353,7.4,1,2
240357,18.8,2,2
240358,20.0,2,2
240359,6.6,1,2
240360,8.8,1,2
240362,7.2,1,2
240363,8.8,1,2
240364,14.100000000000001,2,2
240365,7.6,1,2
240366,40.2,4,0
240367,26.799999999999997,3,0
240368,8.8,1,2
240369,17.799999999999997,2,2
240370,31.0,3,0
240371,16.6,2,2
240373,17.6,2,2
240374,10.8,1,2
241000,62.8,8,1
241001,62.400000000000006,10,1
241002,67.4,9,1
241003,12.6,2,2
241004,29.6,4,0
241005,29.8,5,0
241006,38.5,6,0
241007,25.2,4,0
241008,41.6,8,1
241009,24.8,3,0
241010,6.0,1,2
241011,25.4,4,0
241012,38.6,6,0
241013,49.4,8,1
241014,72.3,12,1
241015,30.4,6,0
241016,31.0,5,0
241017,19.4,3,2
241018,37.4,6,0
241019,11.3,3,2
241020,50.2,6,1
241021,31.799999999999997,4,0
241022,59.0,7,1
241023,22.200000000000003,3,0
241024,35.0,5,0
241025,25.8,4,0
241026,12.600000000000001,2,2
241027,60.0,8,1
241028,25.0,4,0
241029,41.5,6,0
241030,11.4,1,2
241031,39.6,5,0
241032,6.6,1,2
241033,42.2,6,0
241034,38.4,5,0
241035,9.8,3,2
241036,39.8,5,0
241037,52.5,6,1
241038,26.8,4,0
241039,30.6,6,0
241040,39.0,7,0
241041,33.0,4,0
241042,73.2,11,1
241043,64.0,11,1
241044,39.1,7,0
241045,60.7,7,1
241046,14.600000000000001,2,2
241047,58.400000000000006,8,1
241048,12.0,2,2
241049,56.2,9,1
241050,42.4,7,1
241051,14.2,2,2
241052,24.0,3,0
241053,34.2,5,0
241054,39.2,6,0
241055,38.3,6,0
241056,28.8,4,0
241057,98.6,13,1
241058,39.2,6,0
241059,17.200000000000003,2,2
241060,32.400000000000006,5,0
241061,22.200000000000003,3,0
241062,6.2,1,2
241063,30.6,6,0
241064,29.6,4,0
241065,19.8,3,2
241066,60.0,8,1
241067,41.6,5,0
241068,48.2,7,1
241069,39.0,6,0
241070,64.2,9,1
241071,40.4,6,0
241072,43.6,7,1
241073,21.0,4,0
241074,58.4,9,1
241075,53.2,7,1
241076,73.8,8,1
241077,3.4,1,2
241078,68.7,10,1
241079,26.200000000000003,3,0
241080,48.2,7,1
241081,48.0,7,1
241082,32.2,5,0
241083,17.6,2,2
241084,48.6,6,0
241085,36.4,5,0
241086,63.8,9,1
241087,44.6,7,1
241088,41.4,5,0
241089,50.4,8,1
241090,65.7,10,1
241091,19.799999999999997,3,2
241092,35.0,4,0
241093,86.8,11,1
241094,33.0,5,0
241095,76.2,12,1
241096,69.6,8,1
241097,107.4,14,1
241098,31.6,4,0
241099,36.5,6,0
241100,23.6,3,0
241101,56.199999999999996,7,1
241102,33.6,4,0
241103,24.6,4,0
241104,40.9,6,0
241105,6.0,1,2
241106,40.0,7,0
241107,54.8,6,1
241108,24.8,4,0
241109,16.8,3,2
241110,22.3,3,0
241111,31.4,5,0
241112,24.2,4,0
241113,53.1,7,1
241114,32.199999999999996,4,0
241115,21.2,4,0
241116,30.0,6,0
241117,40.0,5,0
241118,51.6,9,1
241119,3.8,1,2
241120,22.8,2,2
241121,19.4,4,0
241122,40.6,6,0
241123,63.2,9,1
241124,34.5,6,0
241125,32.4,3,0
241126,35.2,5,0
241127,42.8,6,0
241128,29.0,4,0
241129,52.0,7,1
241130,47.1,5,0
